selection,run,generation,best_fitness,mean_fitness,dna_file
TOURNAMENT,3,57,160745.9075235006,54085.7353815673,
TOURNAMENT,3,58,160745.9075235006,52580.1828850077,
TOURNAMENT,3,59,160745.9075235006,58213.3695042178,
TOURNAMENT,3,60,160745.9075235006,50364.3188718241,tournament/run_03/best_snakes/generation_060.dna
TOURNAMENT,3,61,160745.9075235006,55443.0218163446,
TOURNAMENT,3,62,160745.9075235006,51351.4199428993,
TOURNAMENT,3,63,160745.9075235006,56562.1311948063,
TOURNAMENT,3,64,160745.9075235006,51762.9350020003,
TOURNAMENT,3,65,160745.9075235006,55739.6963240602,tournament/run_03/best_snakes/generation_065.dna
TOURNAMENT,3,66,160745.9075235006,55392.7041215917,
TOURNAMENT,3,67,160745.9075235006,52235.5406959348,
TOURNAMENT,3,68,160745.9075235006,65862.9578232609,
TOURNAMENT,3,69,160745.9075235006,59400.6332850875,
TOURNAMENT,3,70,160745.9075235006,56442.0437943260,tournament/run_03/best_snakes/generation_070.dna
TOURNAMENT,3,71,160745.9075235006,57158.3218496057,
TOURNAMENT,3,72,160745.9075235006,50537.9343606405,
TOURNAMENT,3,73,160745.9075235006,58446.7946391719,
TOURNAMENT,3,74,160745.9075235006,53835.0012261681,
TOURNAMENT,3,75,160745.9075235006,54711.5596215819,tournament/run_03/best_snakes/generation_075.dna
TOURNAMENT,3,76,160745.9075235006,54858.9951462049,
TOURNAMENT,3,77,160745.9075235006,59164.1584038182,
TOURNAMENT,3,78,160745.9075235006,60143.4701901288,
TOURNAMENT,3,79,160745.9075235006,61753.9217381068,
TOURNAMENT,3,80,160745.9075235006,53242.5912698050,tournament/run_03/best_snakes/generation_080.dna
TOURNAMENT,3,81,160745.9075235006,53969.2762745103,
TOURNAMENT,3,82,160745.9075235006,52113.9872586800,
TOURNAMENT,3,83,160745.9075235006,49562.9591547781,
TOURNAMENT,3,84,160745.9075235006,50921.8158391425,
TOURNAMENT,3,85,160745.9075235006,50196.0446048476,tournament/run_03/best_snakes/generation_085.dna
TOURNAMENT,3,86,160745.9075235006,51531.8596476260,
TOURNAMENT,3,87,160745.9075235006,56200.0397463429,
TOURNAMENT,3,88,160745.9075235006,54776.3018461877,
TOURNAMENT,4,0,7393.6317989464,1531.6032436002,tournament/run_04/best_snakes/generation_000.dna
TOURNAMENT,4,1,10440.0756451855,2047.0229818398,
TOURNAMENT,4,2,18602.2230360294,3158.5352080149,
TOURNAMENT,4,3,20720.5438989073,3807.3810845788,
TOURNAMENT,4,4,20720.5438989073,3914.3225243112,
TOURNAMENT,4,5,20720.5438989073,3992.9990167373,tournament/run_04/best_snakes/generation_005.dna
TOURNAMENT,4,6,35227.9996486594,4588.3751238148,
TOURNAMENT,4,7,35227.9996486594,5545.5435792972,
TOURNAMENT,4,8,35227.9996486594,5385.6425216177,
TOURNAMENT,4,9,35227.9996486594,4608.2023449303,
TOURNAMENT,4,10,40058.5149693162,5867.5900638170,tournament/run_04/best_snakes/generation_010.dna
TOURNAMENT,4,11,62571.9760471568,7023.2547817310,
TOURNAMENT,4,12,62571.9760471568,7703.6272626820,
TOURNAMENT,4,13,66036.2575159196,9904.3348275509,
TOURNAMENT,4,14,66036.2575159196,8661.7393460116,
TOURNAMENT,4,15,66036.2575159196,8194.4901531113,tournament/run_04/best_snakes/generation_015.dna
TOURNAMENT,4,16,66036.2575159196,7852.9865994974,
TOURNAMENT,4,17,66036.2575159196,11293.8546207589,
TOURNAMENT,4,18,89698.8478873943,12081.8108634076,
TOURNAMENT,4,19,89698.8478873943,12802.5739697584,
TOURNAMENT,4,20,89698.8478873943,16087.3608161981,tournament/run_04/best_snakes/generation_020.dna
TOURNAMENT,4,21,89698.8478873943,14897.3249233650,
TOURNAMENT,4,22,89698.8478873943,17360.4382177702,
TOURNAMENT,4,23,89698.8478873943,16207.6889195249,
TOURNAMENT,4,24,89698.8478873943,18227.5047785145,
TOURNAMENT,4,25,95245.7655925523,22438.7083126900,tournament/run_04/best_snakes/generation_025.dna
TOURNAMENT,4,26,95245.7655925523,24204.2592111027,
TOURNAMENT,4,27,101960.7874468768,26031.9014051832,
TOURNAMENT,4,28,101960.7874468768,25689.2559788472,
TOURNAMENT,4,29,101960.7874468768,22504.8085581378,
TOURNAMENT,4,30,101960.7874468768,24596.9502969776,tournament/run_04/best_snakes/generation_030.dna
TOURNAMENT,4,31,101960.7874468768,24924.6466996175,
TOURNAMENT,4,32,101960.7874468768,24213.9992407252,
TOURNAMENT,4,33,101960.7874468768,26554.7667275979,
TOURNAMENT,4,34,101960.7874468768,27750.5806590598,
TOURNAMENT,4,35,113643.2597292032,29183.8313349379,tournament/run_04/best_snakes/generation_035.dna
TOURNAMENT,4,36,113643.2597292032,26490.5751591222,
TOURNAMENT,4,37,113643.2597292032,27279.5477944037,
TOURNAMENT,4,38,113643.2597292032,27708.6120179202,
TOURNAMENT,4,39,113643.2597292032,26481.8445968689,
TOURNAMENT,4,40,119875.4414801448,27292.5763659789,tournament/run_04/best_snakes/generation_040.dna
TOURNAMENT,4,41,119875.4414801448,25408.7022068982,
TOURNAMENT,4,42,119875.4414801448,29573.2248646974,
TOURNAMENT,4,43,119875.4414801448,28566.0393396907,
TOURNAMENT,4,44,119875.4414801448,27717.5637659563,
TOURNAMENT,4,45,119875.4414801448,29434.7578378196,tournament/run_04/best_snakes/generation_045.dna
TOURNAMENT,4,46,119875.4414801448,28751.8606057674,
TOURNAMENT,4,47,119875.4414801448,30025.5330258080,
TOURNAMENT,4,48,119875.4414801448,28708.7949516540,
TOURNAMENT,4,49,119875.4414801448,30154.8909584264,
TOURNAMENT,4,50,119875.4414801448,35659.5044261937,tournament/run_04/best_snakes/generation_050.dna
TOURNAMENT,4,51,119875.4414801448,30050.4672454778,
TOURNAMENT,4,52,119875.4414801448,29330.8387266181,
TOURNAMENT,4,53,119875.4414801448,31400.4378246328,
TOURNAMENT,4,54,119875.4414801448,33065.7206137856,
TOURNAMENT,4,55,119875.4414801448,31412.4468127276,tournament/run_04/best_snakes/generation_055.dna
TOURNAMENT,4,56,119875.4414801448,34636.7343053555,
TOURNAMENT,4,57,119875.4414801448,36696.7165807034,
TOURNAMENT,4,58,119875.4414801448,32950.6661456603,
TOURNAMENT,4,59,119875.4414801448,30829.0691112419,
TOURNAMENT,4,60,119875.4414801448,31750.5397190238,tournament/run_04/best_snakes/generation_060.dna
TOURNAMENT,4,61,119875.4414801448,36046.0409983040,
TOURNAMENT,4,62,119875.4414801448,33102.9180883092,
TOURNAMENT,4,63,119875.4414801448,32283.8133472431,
TOURNAMENT,4,64,119875.4414801448,34299.4393308927,
TOURNAMENT,4,65,119875.4414801448,34651.1246885873,tournament/run_04/best_snakes/generation_065.dna
TOURNAMENT,4,66,119875.4414801448,36017.4933914373,
TOURNAMENT,4,67,119875.4414801448,34778.3338636618,
TOURNAMENT,4,68,119875.4414801448,31260.1505306475,
TOURNAMENT,4,69,119875.4414801448,34895.9974077300,
TOURNAMENT,4,70,119875.4414801448,35633.7767746065,tournament/run_04/best_snakes/generation_070.dna
TOURNAMENT,4,71,119875.4414801448,34101.1148616054,
TOURNAMENT,4,72,119875.4414801448,32808.3275871720,
TOURNAMENT,4,73,119875.4414801448,36949.8967738356,
TOURNAMENT,4,74,119875.4414801448,36907.1920222444,
TOURNAMENT,4,75,119875.4414801448,42277.1941835870,tournament/run_04/best_snakes/generation_075.dna
TOURNAMENT,4,76,119875.4414801448,39015.8095459964,
TOURNAMENT,4,77,119875.4414801448,39081.8668114414,
TOURNAMENT,4,78,119875.4414801448,41622.4486773734,
TOURNAMENT,4,79,119875.4414801448,41888.8987133152,
TOURNAMENT,4,80,140016.1058221758,42857.1260020499,tournament/run_04/best_snakes/generation_080.dna
TOURNAMENT,4,81,140016.1058221758,41013.3468550124,
TOURNAMENT,4,82,140016.1058221758,38245.6251706194,
TOURNAMENT,4,83,140016.1058221758,43228.0413480406,
TOURNAMENT,4,84,140016.1058221758,36636.3429416484,
TOURNAMENT,4,85,140016.1058221758,38526.6458739250,tournament/run_04/best_snakes/generation_085.dna
TOURNAMENT,4,86,140016.1058221758,40757.6376265975,
TOURNAMENT,4,87,140016.1058221758,44905.6527220238,
TOURNAMENT,4,88,140016.1058221758,45815.8815173075,
TOURNAMENT,4,89,140016.1058221758,51881.6099997569,
TOURNAMENT,4,90,140016.1058221758,48474.1646094865,tournament/run_04/best_snakes/generation_090.dna
TOURNAMENT,4,91,140016.1058221758,50623.8405866918,
TOURNAMENT,4,92,143547.4714646213,47469.9333713788,
TOURNAMENT,4,93,143547.4714646213,48759.2914759659,
TOURNAMENT,4,94,143547.4714646213,51965.9059357863,
TOURNAMENT,4,95,143547.4714646213,53478.9451236561,tournament/run_04/best_snakes/generation_095.dna
TOURNAMENT,4,96,143547.4714646213,46291.8165844194,
TOURNAMENT,4,97,143547.4714646213,43620.8368046120,
TOURNAMENT,4,98,143547.4714646213,51558.6798262757,
TOURNAMENT,4,99,143547.4714646213,52676.7872771953,
TOURNAMENT,4,100,143547.4714646213,49489.3974105604,tournament/run_04/best_snakes/generation_100.dna
TOURNAMENT,4,101,143547.4714646213,49273.7260219688,
TOURNAMENT,4,102,143547.4714646213,48943.9797062436,
TOURNAMENT,4,103,161694.0903835992,48068.8632262315,
TOURNAMENT,4,104,161694.0903835992,53717.8572781208,
TOURNAMENT,4,105,161694.0903835992,52588.3161924373,tournament/run_04/best_snakes/generation_105.dna
TOURNAMENT,4,106,161694.0903835992,55365.3302686485,
TOURNAMENT,4,107,161694.0903835992,53618.0469279860,
TOURNAMENT,4,108,161694.0903835992,52292.4310223600,
TOURNAMENT,4,109,161694.0903835992,57239.8669036823,
TOURNAMENT,4,110,161694.0903835992,52132.7761531433,tournament/run_04/best_snakes/generation_110.dna
TOURNAMENT,4,111,161694.0903835992,56613.5695395759,
TOURNAMENT,4,112,161694.0903835992,58650.5696349623,
TOURNAMENT,4,113,161694.0903835992,62708.9534986796,
TOURNAMENT,4,114,161694.0903835992,53340.6427920387,
TOURNAMENT,4,115,161694.0903835992,56637.7943320659,tournament/run_04/best_snakes/generation_115.dna
TOURNAMENT,4,116,161694.0903835992,56767.7706580154,
TOURNAMENT,4,117,161694.0903835992,56234.8832975892,
TOURNAMENT,4,118,161694.0903835992,55671.6433920153,
TOURNAMENT,4,119,161694.0903835992,51632.2513236599,
TOURNAMENT,4,120,161694.0903835992,55455.6966417076,tournament/run_04/best_snakes/generation_120.dna
TOURNAMENT,4,121,161694.0903835992,52789.7607647623,
TOURNAMENT,4,122,161694.0903835992,58059.4347029697,
TOURNAMENT,4,123,161694.0903835992,50058.6002832206,
TOURNAMENT,4,124,161694.0903835992,55605.5780206997,
TOURNAMENT,4,125,161694.0903835992,49141.1923980017,tournament/run_04/best_snakes/generation_125.dna
TOURNAMENT,4,126,161694.0903835992,51025.4071185041,
TOURNAMENT,4,127,161694.0903835992,50973.9566399070,
TOURNAMENT,4,128,161694.0903835992,46693.8208394265,
TOURNAMENT,4,129,161694.0903835992,57060.1418167258,
TOURNAMENT,4,130,161694.0903835992,51748.7339120612,tournament/run_04/best_snakes/generation_130.dna
TOURNAMENT,4,131,161694.0903835992,51458.8093072928,
TOURNAMENT,4,132,161694.0903835992,48614.7318514459,
TOURNAMENT,4,133,161694.0903835992,48990.3416303423,
TOURNAMENT,4,134,161694.0903835992,52511.5106067209,
TOURNAMENT,4,135,161694.0903835992,50750.3700502650,tournament/run_04/best_snakes/generation_135.dna
TOURNAMENT,4,136,161694.0903835992,49849.6559378101,
TOURNAMENT,4,137,161694.0903835992,51294.8890837523,
TOURNAMENT,4,138,161694.0903835992,53519.5154639913,
TOURNAMENT,4,139,167169.9999862929,57765.3296935307,
TOURNAMENT,4,140,167169.9999862929,49093.9075855687,tournament/run_04/best_snakes/generation_140.dna
TOURNAMENT,4,141,167169.9999862929,60314.6340028087,
TOURNAMENT,4,142,167169.9999862929,59027.4096324310,
TOURNAMENT,4,143,167169.9999862929,59610.5647028177,
TOURNAMENT,4,144,167169.9999862929,62051.6168382993,
TOURNAMENT,4,145,167169.9999862929,57859.3635793758,tournament/run_04/best_snakes/generation_145.dna
TOURNAMENT,4,146,167169.9999862929,61834.1651013994,
TOURNAMENT,4,147,167169.9999862929,61891.1334171295,
TOURNAMENT,4,148,167169.9999862929,59938.4894277723,
TOURNAMENT,4,149,167169.9999862929,67926.7944860396,
TOURNAMENT,4,150,167169.9999862929,68048.6671360126,tournament/run_04/best_snakes/generation_150.dna
TOURNAMENT,4,151,167169.9999862929,70947.5929040184,
TOURNAMENT,4,152,167169.9999862929,64120.2542805850,
TOURNAMENT,4,153,167169.9999862929,66326.9495136191,
TOURNAMENT,4,154,167169.9999862929,72550.6500342141,
TOURNAMENT,4,155,167609.8807572944,67673.5337088002,tournament/run_04/best_snakes/generation_155.dna
TOURNAMENT,4,156,167609.8807572944,72529.9472552914,
TOURNAMENT,4,157,167609.8807572944,65762.1876221026,
TOURNAMENT,4,158,167609.8807572944,65516.6587874885,
TOURNAMENT,4,159,167609.8807572944,62616.4880792969,
TOURNAMENT,4,160,167609.8807572944,66178.7639800700,tournament/run_04/best_snakes/generation_160.dna
TOURNAMENT,4,161,167609.8807572944,62020.8514707328,
TOURNAMENT,4,162,167609.8807572944,62032.3957951824,
TOURNAMENT,4,163,167609.8807572944,67578.1024284442,
TOURNAMENT,4,164,170121.5662327529,59353.6600390835,
TOURNAMENT,4,165,170121.5662327529,65225.7079232679,tournament/run_04/best_snakes/generation_165.dna
TOURNAMENT,4,166,170121.5662327529,58219.4267230515,
TOURNAMENT,4,167,170121.5662327529,56284.6112405657,
TOURNAMENT,4,168,170121.5662327529,58438.7791069349,
TOURNAMENT,4,169,170121.5662327529,58923.2803505469,
TOURNAMENT,4,170,170121.5662327529,64420.8682442847,tournament/run_04/best_snakes/generation_170.dna
TOURNAMENT,4,171,170121.5662327529,67115.9823434679,
TOURNAMENT,4,172,194392.4532327576,69618.5832383196,
TOURNAMENT,4,173,194392.4532327576,58497.7275113618,
TOURNAMENT,4,174,194392.4532327576,59101.9515992414,
TOURNAMENT,4,175,194392.4532327576,69743.2574345887,tournament/run_04/best_snakes/generation_175.dna
TOURNAMENT,4,176,194392.4532327576,64908.3729128846,
TOURNAMENT,4,177,194392.4532327576,61247.3662301212,
TOURNAMENT,4,178,194392.4532327576,59597.8623352432,
TOURNAMENT,4,179,194392.4532327576,54493.5279524015,
TOURNAMENT,4,180,194392.4532327576,57248.7577273022,tournament/run_04/best_snakes/generation_180.dna
TOURNAMENT,4,181,194392.4532327576,60452.8986898374,
TOURNAMENT,4,182,194392.4532327576,68604.3921663077,
TOURNAMENT,4,183,194392.4532327576,63396.2128013094,
TOURNAMENT,4,184,194392.4532327576,60321.9103529865,
TOURNAMENT,4,185,194392.4532327576,60671.7598240248,tournament/run_04/best_snakes/generation_185.dna
TOURNAMENT,4,186,194392.4532327576,68953.9121159128,
TOURNAMENT,4,187,194392.4532327576,68233.0403078914,
TOURNAMENT,4,188,194392.4532327576,67643.3994310173,
TOURNAMENT,4,189,194392.4532327576,56309.5595657259,
TOURNAMENT,4,190,194392.4532327576,61393.0334535177,tournament/run_04/best_snakes/generation_190.dna
TOURNAMENT,4,191,194392.4532327576,62182.2793589233,
TOURNAMENT,4,192,194392.4532327576,49784.4135068137,
TOURNAMENT,4,193,194392.4532327576,51888.8844852039,
TOURNAMENT,4,194,194392.4532327576,57031.5812766629,
TOURNAMENT,4,195,194392.4532327576,59723.3655212503,tournament/run_04/best_snakes/generation_195.dna
TOURNAMENT,4,196,194392.4532327576,56287.9515277359,
TOURNAMENT,4,197,194392.4532327576,63271.6886871066,
TOURNAMENT,4,198,194392.4532327576,63796.7972695506,
TOURNAMENT,4,199,194392.4532327576,59676.4377151900,
TOURNAMENT,4,200,194392.4532327576,60167.5295812652,tournament/run_04/best_snakes/generation_200.dna
TOURNAMENT,4,201,194392.4532327576,64077.3268039254,
TOURNAMENT,4,202,194392.4532327576,61899.3869745189,
TOURNAMENT,4,203,194392.4532327576,62035.7146885084,
TOURNAMENT,4,204,194392.4532327576,64341.3872821079,
TOURNAMENT,4,205,194392.4532327576,66606.0154364309,tournament/run_04/best_snakes/generation_205.dna
TOURNAMENT,4,206,194392.4532327576,67199.2561424276,
TOURNAMENT,4,207,194392.4532327576,61843.1195757810,
TOURNAMENT,4,208,194392.4532327576,59160.2484111995,
TOURNAMENT,4,209,194392.4532327576,53839.2226356602,
TOURNAMENT,4,210,194392.4532327576,61588.7014407641,tournament/run_04/best_snakes/generation_210.dna
TOURNAMENT,4,211,194392.4532327576,64499.9796768478,
TOURNAMENT,4,212,194392.4532327576,68743.3209739440,
TOURNAMENT,5,0,11493.1618253475,1958.8872492635,tournament/run_05/best_snakes/generation_000.dna
TOURNAMENT,5,1,11493.1618253475,2602.6552703649,
TOURNAMENT,5,2,29666.4180947762,3761.9671802953,
TOURNAMENT,5,3,29666.4180947762,3262.6615724450,
TOURNAMENT,5,4,29666.4180947762,3566.2165766818,
TOURNAMENT,5,5,70068.2645938407,5680.2633788798,tournament/run_05/best_snakes/generation_005.dna
TOURNAMENT,5,6,70068.2645938407,6065.5554836228,
TOURNAMENT,5,7,70068.2645938407,7038.2939682928,
TOURNAMENT,5,8,70068.2645938407,6044.1456352497,
TOURNAMENT,5,9,70068.2645938407,6688.2659996549,
TOURNAMENT,5,10,70068.2645938407,7898.4882789824,tournament/run_05/best_snakes/generation_010.dna
TOURNAMENT,5,11,70068.2645938407,6576.5038381295,
TOURNAMENT,5,12,70068.2645938407,9194.1122864116,
TOURNAMENT,5,13,70068.2645938407,8820.2213824627,
TOURNAMENT,5,14,70068.2645938407,9658.9846616724,
TOURNAMENT,5,15,70068.2645938407,12671.0751602204,tournament/run_05/best_snakes/generation_015.dna
TOURNAMENT,5,16,70068.2645938407,9920.2184304224,
TOURNAMENT,5,17,70068.2645938407,12589.3694922885,
TOURNAMENT,5,18,70068.2645938407,13028.9050224731,
TOURNAMENT,5,19,70068.2645938407,11680.9953218102,
TOURNAMENT,5,20,70068.2645938407,12362.1058098636,tournament/run_05/best_snakes/generation_020.dna
TOURNAMENT,5,21,70068.2645938407,13613.0606037232,
TOURNAMENT,5,22,70068.2645938407,16398.3394072238,
TOURNAMENT,5,23,70068.2645938407,15299.2835885045,
TOURNAMENT,5,24,70068.2645938407,14632.7684576213,
TOURNAMENT,5,25,70068.2645938407,14801.4959849052,tournament/run_05/best_snakes/generation_025.dna
TOURNAMENT,5,26,70068.2645938407,12177.5341354888,
TOURNAMENT,5,27,70068.2645938407,14815.0267078734,
TOURNAMENT,5,28,70068.2645938407,14159.1882208827,
TOURNAMENT,5,29,70068.2645938407,13746.7613161649,
TOURNAMENT,5,30,76100.7584017668,17193.2759645907,tournament/run_05/best_snakes/generation_030.dna
TOURNAMENT,5,31,83604.4727632646,18151.6413762978,
TOURNAMENT,5,32,83604.4727632646,21527.8899905062,
TOURNAMENT,5,33,83604.4727632646,16342.2481527242,
TOURNAMENT,5,34,83604.4727632646,17409.7148892478,
TOURNAMENT,5,35,83604.4727632646,18498.0316103795,tournament/run_05/best_snakes/generation_035.dna
TOURNAMENT,5,36,83604.4727632646,16016.4019278318,
TOURNAMENT,5,37,83604.4727632646,16489.5925967006,
TOURNAMENT,5,38,92925.8973233103,25471.9647762977,
TOURNAMENT,5,39,92925.8973233103,31010.3920011764,
TOURNAMENT,5,40,92925.8973233103,24441.7000914016,tournament/run_05/best_snakes/generation_040.dna
TOURNAMENT,5,41,92925.8973233103,23828.0637923433,
TOURNAMENT,5,42,92925.8973233103,25000.6220962147,
TOURNAMENT,5,43,93793.3910908306,30029.6741288562,
TOURNAMENT,5,44,93793.3910908306,28790.4763393268,
TOURNAMENT,5,45,98584.1087836276,27471.6106676229,tournament/run_05/best_snakes/generation_045.dna
TOURNAMENT,5,46,98584.1087836276,24814.3704970286,
TOURNAMENT,5,47,98584.1087836276,27209.3225585939,
TOURNAMENT,5,48,98584.1087836276,22519.2320350556,
TOURNAMENT,5,49,98584.1087836276,24303.2935121100,
TOURNAMENT,5,50,98584.1087836276,26203.6593592508,tournament/run_05/best_snakes/generation_050.dna
TOURNAMENT,5,51,98584.1087836276,23279.8323589612,
TOURNAMENT,5,52,98584.1087836276,27304.9876544976,
TOURNAMENT,5,53,98584.1087836276,32335.7278037685,
TOURNAMENT,5,54,98584.1087836276,29312.8282642118,
TOURNAMENT,5,55,98584.1087836276,25675.5145259172,tournament/run_05/best_snakes/generation_055.dna
TOURNAMENT,5,56,98584.1087836276,28846.0824476985,
TOURNAMENT,5,57,98584.1087836276,31920.6371178658,
TOURNAMENT,5,58,98584.1087836276,32452.1719567464,
TOURNAMENT,5,59,98584.1087836276,30646.2995985602,
TOURNAMENT,5,60,124916.2163794720,34323.1149362498,tournament/run_05/best_snakes/generation_060.dna
TOURNAMENT,5,61,144967.6608673129,36030.5715633849,
TOURNAMENT,5,62,144967.6608673129,37744.4070668963,
TOURNAMENT,5,63,144967.6608673129,39348.4041768757,
TOURNAMENT,5,64,144967.6608673129,43318.1291972935,
TOURNAMENT,5,65,144967.6608673129,41176.8755690715,tournament/run_05/best_snakes/generation_065.dna
TOURNAMENT,5,66,144967.6608673129,40526.5395309789,
TOURNAMENT,5,67,144967.6608673129,41273.8765931363,
TOURNAMENT,5,68,144967.6608673129,36488.8368566568,
TOURNAMENT,5,69,144967.6608673129,38407.3775543661,
TOURNAMENT,5,70,144967.6608673129,39721.8136867374,tournament/run_05/best_snakes/generation_070.dna
TOURNAMENT,5,71,144967.6608673129,40800.7365188658,
TOURNAMENT,5,72,144967.6608673129,42649.4343400177,
TOURNAMENT,5,73,144967.6608673129,42562.7528585097,
TOURNAMENT,5,74,144967.6608673129,45898.1685955241,
TOURNAMENT,5,75,144967.6608673129,46693.3987966263,tournament/run_05/best_snakes/generation_075.dna
TOURNAMENT,5,76,144967.6608673129,44303.0902422858,
TOURNAMENT,5,77,144967.6608673129,48740.0074618040,
TOURNAMENT,5,78,144967.6608673129,45569.6079326106,
TOURNAMENT,5,79,144967.6608673129,46106.8070856401,
TOURNAMENT,5,80,144967.6608673129,54728.6361957557,tournament/run_05/best_snakes/generation_080.dna
